F_A6,F_B6,F_C6,F_D6,F_E6,F_F6,F_G6,F_H6,F_I6,F_J6
1371.6199951171875,6504.5400390625,3868.860107421875,1804.8399658203125,2439.93994140625,11778.0400390625,1574.4000244140625,7518.240234375,3355.43994140625,1482.280029296875
1378.199951171875,6472.2001953125,3871.6201171875,1807.4200439453125,2436.659912109375,11767.1201171875,1573.0799560546875,7503.06005859375,3328.820068359375,1486.9599609375
1380.1800537109375,6443.02001953125,3874.159912109375,1797.4599609375,2434.89990234375,11778.98046875,1569.5400390625,7502.22021484375,3338.6201171875,1488.1800537109375
1377.5999755859375,6451.06005859375,3872.179931640625,1802.0999755859373,2435.97998046875,11810.740234375,1576.260009765625,7498.77978515625,3345.89990234375,1492.02001953125
1370.0400390625,6446.27978515625,3851.4599609375,1790.6199951171875,2424.239990234375,11756.6396484375,1574.3199462890625,7497.97998046875,3320.419921875,1485.0799560546875
1370.02001953125,6450.9599609375,3878.719970703125,1797.6199951171875,2429.179931640625,11837.3798828125,1571.739990234375,7468.3798828125,3326.840087890625,1484.9000244140625
1363.8199462890625,6458.5400390625,3853.89990234375,1793.0400390625,2429.679931640625,11787.8203125,1565.3800048828125,7497.14013671875,3335.56005859375,1492.800048828125
1357.8199462890625,6440.759765625,3862.8798828125,1785.699951171875,2426.580078125,11793.66015625,1569.52001953125,7511.10009765625,3334.39990234375,1472.699951171875
1361.47998046875,6420.64013671875,3859.93994140625,1788.5999755859375,2415.639892578125,11790.98046875,1564.0,7446.7998046875,3329.199951171875,1475.5400390625
1360.02001953125,6452.0400390625,3856.639892578125,1794.5999755859375,2409.3798828125,11821.33984375,1567.260009765625,7469.85986328125,3344.280029296875,1473.56005859375
1355.260009765625,6430.580078125,3847.0,1773.9000244140625,2393.699951171875,11812.099609375,1555.6199951171875,7452.93994140625,3296.239990234375,1471.739990234375
1356.6800537109375,6448.0,3855.419921875,1776.56005859375,2424.260009765625,11827.6796875,1552.6199951171875,7459.7001953125,3326.659912109375,1468.0999755859375
1359.5999755859375,6462.1201171875,3846.340087890625,1784.47998046875,2405.199951171875,11804.6201171875,1551.6600341796875,7485.3798828125,3324.4599609375,1472.260009765625
1351.1800537109375,6470.6201171875,3879.39990234375,1775.52001953125,2396.080078125,11848.2802734375,1544.8399658203125,7496.0,3319.0400390625,1467.1199951171875
1340.3399658203125,6431.39990234375,3847.300048828125,1769.93994140625,2379.60009765625,11782.5,1537.9200439453125,7504.0400390625,3305.5400390625,1460.9200439453125
1342.93994140625,6416.06005859375,3844.9599609375,1766.280029296875,2375.89990234375,11803.2802734375,1543.800048828125,7465.7001953125,3311.6201171875,1468.6600341796875
1339.6400146484375,6403.43994140625,3845.5400390625,1767.5999755859375,2373.699951171875,11809.48046875,1552.5400390625,7433.919921875,3288.3798828125,1463.6199951171875
1343.97998046875,6428.18017578125,3835.219970703125,1766.8800048828125,2379.580078125,11803.599609375,1532.56005859375,7458.080078125,3311.199951171875,1455.5999755859375
1338.4000244140625,6422.3798828125,3858.219970703125,1765.0400390625,2374.3798828125,11813.7001953125,1528.4000244140625,7475.66015625,3300.47998046875,1457.0799560546875
1338.43994140625,6437.35986328125,3834.02001953125,1762.0400390625,2377.56005859375,11771.2998046875,1528.739990234375,7427.740234375,3294.239990234375,1451.280029296875
1329.52001953125,6440.47998046875,3836.820068359375,1757.239990234375,2357.760009765625,11792.580078125,1537.300048828125,7456.419921875,3283.8798828125,1446.719970703125
1333.199951171875,6385.240234375,3862.260009765625,1756.1800537109375,2363.5400390625,11816.83984375,1528.5400390625,7447.39990234375,3280.199951171875,1448.1800537109375
1324.9000244140625,6399.35986328125,3814.659912109375,1742.300048828125,2340.3798828125,11752.8203125,1529.52001953125,7422.64013671875,3283.10009765625,1446.3199462890625
1321.0,6410.72021484375,3830.0,1739.739990234375,2343.5400390625,11791.1396484375,1527.6800537109375,7402.43994140625,3268.239990234375,1441.6400146484375
1316.0799560546875,6339.740234375,3801.8798828125,1735.800048828125,2348.02001953125,11683.259765625,1519.6800537109375,7367.10009765625,3257.52001953125,1429.300048828125
1326.0799560546875,6397.0,3821.199951171875,1748.800048828125,2358.89990234375,11760.8203125,1527.3199462890625,7414.02001953125,3284.840087890625,1442.8399658203125
1318.6400146484375,6344.1201171875,3780.9599609375,1734.1600341796875,2340.06005859375,11696.6396484375,1522.800048828125,7383.5,3248.5,1432.760009765625
1317.760009765625,6379.3798828125,3805.56005859375,1738.0999755859375,2336.219970703125,11765.0400390625,1511.4599609375,7401.580078125,3285.1201171875,1427.56005859375
1320.8399658203125,6354.740234375,3789.89990234375,1729.43994140625,2322.760009765625,11657.8203125,1500.47998046875,7351.35986328125,3258.239990234375,1433.1400146484375
1308.9200439453125,6331.85986328125,3809.5400390625,1719.6400146484375,2314.580078125,11648.2998046875,1505.3399658203125,7352.31982421875,3276.3798828125,1416.47998046875
1307.300048828125,6337.7998046875,3805.139892578125,1728.1199951171875,2326.199951171875,11674.83984375,1502.8800048828125,7358.43994140625,3240.820068359375,1419.9599609375
1311.300048828125,6314.35986328125,3768.280029296875,1721.1400146484375,2317.280029296875,11670.7001953125,1499.800048828125,7373.35986328125,3254.10009765625,1426.1600341796875
1305.6199951171875,6309.66015625,3787.43994140625,1711.6400146484375,2302.840087890625,11662.3203125,1497.5400390625,7317.52001953125,3249.06005859375,1415.3199462890625
1301.06005859375,6306.16015625,3755.780029296875,1723.8199462890625,2299.840087890625,11591.51953125,1494.93994140625,7336.6201171875,3249.179931640625,1418.3399658203125
1290.97998046875,6282.31982421875,3761.820068359375,1708.9000244140625,2297.260009765625,11612.48046875,1493.3399658203125,7320.02001953125,3250.89990234375,1417.1199951171875
1291.800048828125,6303.39990234375,3777.639892578125,1705.8199462890625,2291.47998046875,11618.580078125,1493.47998046875,7301.22021484375,3218.89990234375,1407.3199462890625
1285.43994140625,6275.7998046875,3775.6201171875,1705.780029296875,2289.860107421875,11654.6796875,1496.199951171875,7324.93994140625,3228.780029296875,1410.8399658203125
1298.52001953125,6287.27978515625,3772.56005859375,1700.1400146484375,2283.719970703125,11629.5,1486.5799560546875,7317.1201171875,3219.43994140625,1411.06005859375
1294.800048828125,6259.2998046875,3743.1201171875,1700.6600341796875,2270.5,11577.580078125,1483.1400146484375,7316.740234375,3227.739990234375,1405.5400390625
1293.8800048828125,6294.60009765625,3781.52001953125,1697.1199951171875,2275.139892578125,11662.3203125,1479.93994140625,7313.8798828125,3238.699951171875,1411.760009765625
1277.6800537109375,6293.81982421875,3762.760009765625,1701.3800048828125,2284.280029296875,11630.48046875,1485.219970703125,7280.27978515625,3223.4599609375,1407.97998046875
1286.760009765625,6277.72021484375,3775.280029296875,1695.4200439453125,2271.5,11689.400390625,1484.699951171875,7326.5,3223.47998046875,1406.219970703125
1284.239990234375,6288.6201171875,3751.4599609375,1698.9200439453125,2280.219970703125,11656.4599609375,1488.97998046875,7304.06005859375,3236.52001953125,1406.06005859375
1289.5,6275.60009765625,3760.340087890625,1688.719970703125,2262.5400390625,11658.0595703125,1482.199951171875,7308.06005859375,3226.239990234375,1402.3199462890625
1295.0799560546875,6297.72021484375,3776.580078125,1698.199951171875,2278.89990234375,11679.099609375,1476.0400390625,7321.2001953125,3241.1201171875,1409.4599609375
1276.0,6308.10009765625,3767.760009765625,1699.800048828125,2272.719970703125,11686.7001953125,1489.5999755859375,7354.27978515625,3241.89990234375,1406.800048828125
1303.3800048828125,6341.16015625,3786.8798828125,1718.6400146484375,2283.300048828125,11698.3603515625,1496.52001953125,7379.3798828125,3245.52001953125,1410.6400146484375
1318.52001953125,6351.4599609375,3826.580078125,1726.6199951171875,2311.56005859375,11731.8203125,1523.800048828125,7377.3798828125,3280.1201171875,1433.52001953125
1349.52001953125,6410.93994140625,3875.139892578125,1775.8800048828125,2346.43994140625,11826.0595703125,1546.06005859375,7452.18017578125,3317.6201171875,1463.3599853515625
1358.3199462890625,6381.3798828125,3853.659912109375,1761.760009765625,2342.659912109375,11821.0595703125,1545.739990234375,7417.8798828125,3330.239990234375,1475.3399658203125
1307.1800537109375,6328.0400390625,3808.93994140625,1728.97998046875,2301.47998046875,11755.33984375,1506.52001953125,7408.27978515625,3263.580078125,1439.219970703125
1291.1199951171875,6347.16015625,3795.239990234375,1688.6800537109375,2273.93994140625,11775.759765625,1483.9000244140625,7407.2998046875,3253.840087890625,1414.780029296875
1281.56005859375,6342.259765625,3784.6201171875,1698.5,2277.159912109375,11809.1796875,1483.9000244140625,7403.259765625,3244.52001953125,1408.47998046875
1275.219970703125,6360.259765625,3793.679931640625,1696.0,2265.4599609375,11803.0,1481.9599609375,7404.6201171875,3260.780029296875,1401.219970703125
1286.0,6369.7998046875,3802.39990234375,1701.3800048828125,2272.760009765625,11859.6396484375,1478.52001953125,7442.35986328125,3260.0400390625,1400.5999755859375
1276.1800537109375,6347.2001953125,3796.760009765625,1685.739990234375,2253.679931640625,11828.8203125,1470.800048828125,7429.6201171875,3266.679931640625,1394.6600341796875
1280.9000244140625,6404.31982421875,3811.800048828125,1697.6400146484375,2265.97998046875,11928.8798828125,1482.4599609375,7441.33984375,3264.820068359375,1398.5
1277.5999755859375,6385.919921875,3821.760009765625,1695.0999755859375,2260.199951171875,11882.4404296875,1477.9599609375,7472.43994140625,3267.580078125,1400.47998046875
1278.9000244140625,6417.4599609375,3844.179931640625,1679.8199462890625,2281.02001953125,12012.099609375,1491.5999755859375,7489.97998046875,3273.10009765625,1399.8199462890625
1269.199951171875,6389.22021484375,3820.580078125,1700.5,2254.580078125,11948.0595703125,1475.3800048828125,7468.89990234375,3271.89990234375,1398.1400146484375
1285.1400146484375,6436.66015625,3844.43994140625,1701.5799560546875,2272.780029296875,11999.8603515625,1470.56005859375,7491.22021484375,3264.739990234375,1402.0400390625
1277.6400146484375,6419.419921875,3820.60009765625,1692.3800048828125,2275.739990234375,11977.9404296875,1477.5,7493.4599609375,3264.239990234375,1394.219970703125
1276.760009765625,6438.77978515625,3819.739990234375,1689.52001953125,2270.239990234375,12033.1396484375,1471.02001953125,7507.259765625,3292.10009765625,1400.5
1281.5400390625,6437.8798828125,3852.840087890625,1697.3199462890625,2272.56005859375,12076.1201171875,1488.219970703125,7546.60009765625,3282.39990234375,1403.6800537109375
1277.1800537109375,6438.419921875,3850.1201171875,1704.199951171875,2276.5,12088.580078125,1490.300048828125,7544.259765625,3296.739990234375,1399.4200439453125
1274.719970703125,6429.7001953125,3858.219970703125,1696.300048828125,2272.93994140625,12080.8603515625,1483.1199951171875,7545.10009765625,3315.179931640625,1409.0799560546875
1284.8599853515625,6471.740234375,3849.52001953125,1693.239990234375,2269.47998046875,12124.7001953125,1479.260009765625,7570.759765625,3314.639892578125,1411.4599609375
1277.97998046875,6483.52001953125,3868.639892578125,1698.56005859375,2269.43994140625,12151.919921875,1472.47998046875,7537.4599609375,3289.719970703125,1405.1199951171875
1272.6800537109375,6460.5,3854.8798828125,1687.9200439453125,2264.5,12096.8203125,1475.300048828125,7534.240234375,3284.320068359375,1399.47998046875
1271.0999755859375,6489.77978515625,3856.840087890625,1691.8199462890625,2270.56005859375,12144.740234375,1473.0,7551.66015625,3299.60009765625,1398.8599853515625
1274.280029296875,6475.39990234375,3868.639892578125,1702.6600341796875,2265.739990234375,12152.9404296875,1491.760009765625,7567.2998046875,3292.199951171875,1403.3399658203125
1269.4599609375,6476.0400390625,3865.52001953125,1684.8399658203125,2260.8798828125,12122.419921875,1481.300048828125,7554.0,3314.93994140625,1393.780029296875
1263.8199462890625,6489.8798828125,3882.43994140625,1685.699951171875,2273.9599609375,12131.5595703125,1466.0,7579.72021484375,3290.239990234375,1386.5799560546875
1278.0,6474.0400390625,3851.0,1689.5,2254.659912109375,12083.6201171875,1469.719970703125,7566.259765625,3285.159912109375,1403.300048828125
1273.0999755859375,6487.919921875,3881.360107421875,1692.199951171875,2250.360107421875,12157.8203125,1479.1199951171875,7579.77978515625,3295.219970703125,1399.47998046875
1267.4000244140625,6469.81982421875,3869.080078125,1695.239990234375,2252.9599609375,12135.3203125,1477.280029296875,7588.81982421875,3298.52001953125,1392.0799560546875
1262.02001953125,6451.33984375,3876.89990234375,1691.739990234375,2239.659912109375,12149.6396484375,1472.8199462890625,7552.3798828125,3298.699951171875,1395.199951171875
1265.800048828125,6460.77978515625,3851.840087890625,1677.97998046875,2244.300048828125,12147.2802734375,1463.8599853515625,7573.759765625,3291.4599609375,1394.6800537109375
1259.8599853515625,6436.740234375,3858.679931640625,1685.6600341796875,2241.97998046875,12117.2197265625,1472.1600341796875,7555.259765625,3281.919921875,1384.5799560546875
1273.4200439453125,6464.419921875,3868.300048828125,1680.0799560546875,2247.679931640625,12143.01953125,1467.8199462890625,7544.259765625,3290.239990234375,1395.699951171875
1265.02001953125,6463.740234375,3855.639892578125,1676.800048828125,2244.260009765625,12152.8203125,1465.5400390625,7537.7998046875,3274.739990234375,1390.9000244140625
1266.97998046875,6470.77978515625,3857.800048828125,1671.1199951171875,2239.06005859375,12142.5,1467.47998046875,7539.89990234375,3283.340087890625,1387.3399658203125
1265.8199462890625,6448.31982421875,3855.52001953125,1671.219970703125,2235.080078125,12135.2802734375,1472.0400390625,7512.2998046875,3265.320068359375,1372.219970703125
1256.0400390625,6429.919921875,3844.919921875,1671.5999755859375,2249.139892578125,12113.6796875,1467.760009765625,7514.259765625,3269.0400390625,1373.8399658203125
1257.1800537109375,6444.72021484375,3855.280029296875,1662.219970703125,2222.820068359375,12126.98046875,1456.5400390625,7500.93994140625,3285.0,1373.43994140625
1255.0400390625,6455.27978515625,3859.280029296875,1670.8399658203125,2233.10009765625,12099.400390625,1462.239990234375,7508.77978515625,3274.52001953125,1380.0
1253.800048828125,6417.22021484375,3836.320068359375,1662.9000244140625,2227.06005859375,12075.2001953125,1446.739990234375,7494.0400390625,3270.280029296875,1383.6400146484375
1260.1400146484375,6421.60009765625,3832.840087890625,1664.199951171875,2216.739990234375,12120.400390625,1463.760009765625,7512.83984375,3260.679931640625,1380.760009765625
1253.0999755859375,6423.919921875,3835.239990234375,1668.5799560546875,2219.52001953125,12080.66015625,1466.719970703125,7521.43994140625,3262.919921875,1387.3800048828125
1254.47998046875,6409.7001953125,3830.679931640625,1672.780029296875,2210.39990234375,12104.6796875,1451.760009765625,7505.39990234375,3268.179931640625,1381.6600341796875
1250.47998046875,6437.22021484375,3830.52001953125,1665.5,2209.6201171875,12069.5595703125,1456.1400146484375,7484.89990234375,3258.919921875,1374.239990234375
1255.6600341796875,6431.22021484375,3830.93994140625,1663.6600341796875,2211.89990234375,12082.51953125,1462.8599853515625,7493.2998046875,3268.3798828125,1382.93994140625
1251.06005859375,6428.6201171875,3845.1201171875,1672.6800537109375,2234.219970703125,12108.1201171875,1456.9599609375,7505.10009765625,3260.679931640625,1379.5999755859375
1253.8399658203125,6396.47998046875,3849.9599609375,1676.3399658203125,2208.860107421875,12076.740234375,1461.280029296875,7523.5,3256.280029296875,1377.8199462890625
1267.97998046875,6399.5400390625,3845.39990234375,1677.4000244140625,2225.159912109375,12105.9404296875,1475.43994140625,7528.06005859375,3275.340087890625,1387.5400390625
1284.3399658203125,6448.39990234375,3863.260009765625,1696.9000244140625,2243.02001953125,12117.080078125,1495.300048828125,7551.1201171875,3310.02001953125,1410.3399658203125
1351.4000244140625,6497.02001953125,3948.360107421875,1754.4599609375,2319.56005859375,12181.51953125,1559.6400146484375,7612.5400390625,3361.5400390625,1463.43994140625
1370.760009765625,6523.60009765625,3950.93994140625,1767.239990234375,2324.43994140625,12182.740234375,1566.760009765625,7577.43994140625,3374.06005859375,1488.5799560546875
1310.0799560546875,6493.85986328125,3912.06005859375,1733.47998046875,2291.0,12193.8203125,1528.43994140625,7564.64013671875,3319.43994140625,1462.5
1259.0,6405.6201171875,3834.0,1675.0999755859375,2212.5,12081.080078125,1464.4599609375,7500.14013671875,3256.60009765625,1388.760009765625
1254.0799560546875,6436.6201171875,3852.10009765625,1669.4599609375,2214.47998046875,12127.5400390625,1462.219970703125,7540.27978515625,3266.52001953125,1374.4200439453125
1255.260009765625,6428.39990234375,3844.97998046875,1654.0999755859375,2203.919921875,12114.400390625,1449.9200439453125,7499.6201171875,3269.659912109375,1377.5999755859375
1251.219970703125,6406.64013671875,3853.3798828125,1655.0,2194.6201171875,12103.9404296875,1449.739990234375,7523.10009765625,3277.659912109375,1366.02001953125
1250.9200439453125,6380.31982421875,3824.179931640625,1657.8800048828125,2193.93994140625,12065.1796875,1452.199951171875,7496.66015625,3279.199951171875,1376.43994140625
1250.280029296875,6385.759765625,3858.39990234375,1642.5,2193.300048828125,12149.6201171875,1448.8800048828125,7496.72021484375,3271.39990234375,1378.9599609375
1244.8199462890625,6400.31982421875,3833.780029296875,1645.1199951171875,2201.659912109375,12101.080078125,1450.3399658203125,7500.8798828125,3241.300048828125,1372.8599853515625
1244.300048828125,6400.35986328125,3832.780029296875,1648.219970703125,2196.280029296875,12083.7998046875,1446.1800537109375,7465.4599609375,3263.60009765625,1366.8800048828125
1253.4599609375,6414.3798828125,3843.300048828125,1660.1800537109375,2190.820068359375,12115.8603515625,1447.43994140625,7508.5,3258.800048828125,1371.56005859375
1243.6600341796875,6397.47998046875,3849.4599609375,1659.02001953125,2205.43994140625,12125.7001953125,1451.9200439453125,7512.68017578125,3246.419921875,1371.280029296875
1257.0400390625,6401.4599609375,3833.800048828125,1657.5,2188.139892578125,12133.1201171875,1453.1800537109375,7520.43994140625,3257.60009765625,1368.93994140625
1243.719970703125,6388.5400390625,3837.219970703125,1652.1400146484375,2196.179931640625,12097.16015625,1453.719970703125,7499.7998046875,3246.93994140625,1374.5999755859375
1247.0400390625,6374.7001953125,3861.56005859375,1657.3199462890625,2183.93994140625,12139.1796875,1454.4200439453125,7506.2001953125,3271.280029296875,1373.3800048828125
1240.699951171875,6401.60009765625,3836.419921875,1658.52001953125,2204.300048828125,12126.3203125,1447.3800048828125,7518.02001953125,3283.4599609375,1376.239990234375
1240.4599609375,6425.419921875,3839.360107421875,1644.1600341796875,2188.280029296875,12183.0595703125,1456.9200439453125,7533.740234375,3271.02001953125,1374.800048828125
1252.43994140625,6423.4599609375,3848.760009765625,1654.47998046875,2204.02001953125,12149.900390625,1459.52001953125,7546.43994140625,3265.919921875,1376.06005859375
1254.3599853515625,6447.43994140625,3859.659912109375,1661.3399658203125,2200.800048828125,12202.240234375,1458.1400146484375,7615.31982421875,3273.199951171875,1375.6800537109375
1243.0400390625,6422.89990234375,3864.300048828125,1650.699951171875,2186.780029296875,12205.2998046875,1454.219970703125,7552.77978515625,3265.93994140625,1370.5999755859375
1252.02001953125,6418.240234375,3851.8798828125,1656.780029296875,2194.580078125,12212.919921875,1446.97998046875,7544.81982421875,3262.280029296875,1378.6800537109375
1245.52001953125,6455.18017578125,3883.840087890625,1659.3399658203125,2199.820068359375,12243.7001953125,1457.52001953125,7565.89990234375,3254.800048828125,1366.5999755859375
1258.3399658203125,6452.60009765625,3882.199951171875,1660.9200439453125,2198.739990234375,12243.3603515625,1451.56005859375,7593.85986328125,3271.6201171875,1377.3399658203125
1255.780029296875,6492.66015625,3892.56005859375,1660.6800537109375,2199.97998046875,12306.2197265625,1459.1400146484375,7582.06005859375,3289.320068359375,1382.4599609375
1248.4200439453125,6461.5400390625,3874.699951171875,1660.1400146484375,2198.800048828125,12275.4599609375,1459.0999755859375,7592.16015625,3278.159912109375,1383.760009765625
1243.4000244140625,6456.5400390625,3898.3798828125,1665.97998046875,2201.8798828125,12297.900390625,1455.0,7594.39990234375,3272.1201171875,1373.8199462890625
1262.5400390625,6481.22021484375,3914.43994140625,1653.3800048828125,2209.93994140625,12302.5,1453.93994140625,7589.64013671875,3300.1201171875,1372.9000244140625
1257.0400390625,6453.0,3899.9599609375,1659.02001953125,2195.239990234375,12307.8798828125,1450.3599853515625,7600.0400390625,3277.3798828125,1374.5400390625
1252.9200439453125,6502.43994140625,3898.9599609375,1655.300048828125,2213.239990234375,12339.5400390625,1458.3199462890625,7592.33984375,3269.39990234375,1377.3800048828125
1238.780029296875,6491.0400390625,3905.179931640625,1654.760009765625,2188.260009765625,12269.580078125,1462.300048828125,7611.14013671875,3277.260009765625,1382.9599609375
1252.699951171875,6477.919921875,3911.5,1660.6600341796875,2194.219970703125,12348.0595703125,1459.3199462890625,7620.31982421875,3288.6201171875,1375.6800537109375
1250.0999755859375,6512.39990234375,3899.8798828125,1667.8599853515625,2197.919921875,12379.759765625,1458.3199462890625,7599.47998046875,3307.239990234375,1374.5
1253.8399658203125,6490.66015625,3916.4599609375,1662.5,2196.320068359375,12322.16015625,1455.719970703125,7594.93994140625,3274.43994140625,1383.6199951171875
1260.6600341796875,6479.1201171875,3891.260009765625,1660.239990234375,2205.0,12399.259765625,1461.280029296875,7628.419921875,3290.159912109375,1382.780029296875
1253.280029296875,6499.0400390625,3897.419921875,1655.1400146484375,2196.97998046875,12387.240234375,1456.0999755859375,7601.5,3283.080078125,1368.5
1246.239990234375,6484.2998046875,3904.10009765625,1655.4200439453125,2199.199951171875,12377.2001953125,1449.800048828125,7651.9599609375,3285.239990234375,1383.5400390625
1246.739990234375,6466.77978515625,3905.39990234375,1648.8199462890625,2189.840087890625,12301.259765625,1446.239990234375,7594.10009765625,3276.699951171875,1370.8800048828125
1250.219970703125,6482.0,3925.6201171875,1662.0400390625,2202.080078125,12352.259765625,1456.9599609375,7628.240234375,3290.320068359375,1378.699951171875
1250.97998046875,6485.10009765625,3896.0400390625,1647.5,2176.56005859375,12333.2998046875,1443.699951171875,7582.43994140625,3306.919921875,1367.199951171875
1252.219970703125,6480.64013671875,3898.860107421875,1659.8399658203125,2200.780029296875,12380.0400390625,1454.9599609375,7612.47998046875,3280.719970703125,1386.699951171875
1244.47998046875,6459.18017578125,3894.719970703125,1659.4000244140625,2172.5400390625,12286.6201171875,1447.219970703125,7561.64013671875,3277.97998046875,1364.9599609375
1243.780029296875,6474.22021484375,3909.0400390625,1660.0400390625,2196.06005859375,12356.740234375,1452.1199951171875,7605.9599609375,3274.5,1380.3800048828125
1241.02001953125,6468.3798828125,3886.0400390625,1657.3399658203125,2199.340087890625,12354.5,1459.0799560546875,7607.1201171875,3286.280029296875,1371.9000244140625
1246.1199951171875,6461.919921875,3893.260009765625,1664.0400390625,2181.360107421875,12304.9404296875,1445.760009765625,7582.56005859375,3279.0,1378.3199462890625
1247.4000244140625,6482.85986328125,3918.840087890625,1652.0799560546875,2188.659912109375,12398.419921875,1466.0,7642.60009765625,3270.1201171875,1382.0
1241.239990234375,6467.9599609375,3907.5,1647.260009765625,2182.639892578125,12323.7001953125,1451.5799560546875,7610.68017578125,3283.56005859375,1372.0799560546875
1261.97998046875,6512.52001953125,3899.659912109375,1666.260009765625,2202.10009765625,12391.0,1453.6600341796875,7620.22021484375,3302.93994140625,1375.239990234375
1244.6800537109375,6484.16015625,3921.139892578125,1654.1600341796875,2184.320068359375,12369.2998046875,1455.52001953125,7635.10009765625,3285.320068359375,1378.4599609375
1255.0400390625,6499.419921875,3910.39990234375,1654.280029296875,2182.239990234375,12397.7001953125,1461.1400146484375,7656.5400390625,3308.239990234375,1382.4599609375
1260.5,6505.22021484375,3918.639892578125,1663.9000244140625,2193.580078125,12432.48046875,1464.800048828125,7655.60009765625,3290.919921875,1379.6600341796875
1256.3800048828125,6473.6201171875,3914.080078125,1653.6400146484375,2202.4599609375,12379.6201171875,1453.0,7635.8798828125,3294.89990234375,1368.760009765625
1256.3399658203125,6530.66015625,3907.6201171875,1657.739990234375,2194.239990234375,12448.2998046875,1459.780029296875,7672.02001953125,3289.280029296875,1379.9000244140625
1258.3399658203125,6488.56005859375,3910.5400390625,1665.1600341796875,2182.639892578125,12432.1201171875,1449.280029296875,7678.14013671875,3304.52001953125,1386.3399658203125
1260.5999755859375,6490.31982421875,3918.6201171875,1661.3399658203125,2189.10009765625,12438.919921875,1460.5799560546875,7625.43994140625,3298.3798828125,1381.56005859375
1260.0999755859375,6529.2998046875,3959.10009765625,1680.52001953125,2207.860107421875,12564.8603515625,1468.56005859375,7704.56005859375,3302.1201171875,1384.0999755859375
1249.6800537109375,6508.89990234375,3940.43994140625,1661.8599853515625,2197.239990234375,12469.4599609375,1459.780029296875,7673.27978515625,3296.760009765625,1378.93994140625
1262.6800537109375,6534.240234375,3942.97998046875,1658.239990234375,2199.820068359375,12514.0400390625,1461.800048828125,7693.39990234375,3310.159912109375,1388.8800048828125
1264.219970703125,6520.89990234375,3951.39990234375,1667.699951171875,2193.719970703125,12497.419921875,1460.9000244140625,7710.5,3306.300048828125,1393.199951171875
1266.06005859375,6530.56005859375,3952.800048828125,1673.8199462890625,2216.639892578125,12508.66015625,1476.1600341796875,7705.580078125,3324.06005859375,1388.219970703125
1271.4599609375,6541.3798828125,3971.280029296875,1661.800048828125,2221.4599609375,12563.7802734375,1466.8199462890625,7706.43994140625,3326.300048828125,1402.1600341796875
1257.6400146484375,6567.18017578125,3974.300048828125,1666.9000244140625,2217.679931640625,12548.599609375,1469.0799560546875,7742.56005859375,3325.679931640625,1388.219970703125
1266.3199462890625,6537.14013671875,3966.679931640625,1669.5999755859375,2198.60009765625,12577.5400390625,1468.6800537109375,7732.27978515625,3322.320068359375,1393.5
1261.0799560546875,6553.2998046875,3980.320068359375,1681.1400146484375,2211.56005859375,12558.7001953125,1467.280029296875,7757.240234375,3330.419921875,1392.6800537109375
1267.1800537109375,6556.16015625,3988.260009765625,1678.93994140625,2209.760009765625,12577.48046875,1471.739990234375,7750.0400390625,3335.360107421875,1401.06005859375
1266.1400146484375,6568.27978515625,3992.919921875,1686.1400146484375,2213.340087890625,12602.599609375,1474.760009765625,7748.43994140625,3336.9599609375,1389.9599609375
1266.1800537109375,6575.4599609375,3990.3798828125,1682.5799560546875,2218.1201171875,12633.7802734375,1469.8599853515625,7755.27978515625,3331.679931640625,1393.280029296875
1270.739990234375,6562.83984375,3979.5400390625,1668.1600341796875,2211.280029296875,12568.3603515625,1474.719970703125,7767.64013671875,3327.260009765625,1391.9000244140625
1274.9200439453125,6619.919921875,3992.679931640625,1682.800048828125,2221.02001953125,12626.3203125,1473.1199951171875,7763.89990234375,3356.5400390625,1401.47998046875
1265.47998046875,6549.83984375,3965.89990234375,1676.199951171875,2206.97998046875,12589.900390625,1476.239990234375,7752.419921875,3331.239990234375,1401.3199462890625
1272.3199462890625,6591.81982421875,4007.02001953125,1682.0400390625,2218.659912109375,12677.6796875,1480.8800048828125,7782.3798828125,3352.719970703125,1404.9000244140625
1279.4000244140625,6594.93994140625,4011.52001953125,1686.1600341796875,2212.43994140625,12611.599609375,1481.06005859375,7794.2001953125,3349.320068359375,1408.5999755859375
1288.06005859375,6612.18017578125,4025.199951171875,1679.3399658203125,2236.300048828125,12679.900390625,1497.3399658203125,7797.39990234375,3349.10009765625,1412.47998046875
1277.1800537109375,6598.56005859375,3991.080078125,1676.699951171875,2207.06005859375,12622.8798828125,1486.300048828125,7761.97998046875,3341.43994140625,1407.8599853515625
1280.93994140625,6605.580078125,4004.139892578125,1685.06005859375,2217.919921875,12592.2998046875,1486.47998046875,7787.919921875,3356.3798828125,1413.199951171875
1281.4000244140625,6605.06005859375,4039.280029296875,1697.8800048828125,2211.360107421875,12699.580078125,1494.43994140625,7781.35986328125,3354.800048828125,1412.8199462890625
1290.5400390625,6590.16015625,4017.1201171875,1684.699951171875,2221.56005859375,12646.48046875,1489.56005859375,7811.22021484375,3348.860107421875,1411.0999755859375
1286.800048828125,6614.02001953125,4041.280029296875,1692.8800048828125,2229.659912109375,12714.83984375,1511.9599609375,7830.6201171875,3372.0,1418.6600341796875
1278.8399658203125,6593.4599609375,4031.9599609375,1695.1400146484375,2221.3798828125,12660.8798828125,1500.6400146484375,7802.47998046875,3362.0,1407.0799560546875
